Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
69,2,2,1,2.258,0.176,7,1
69,2,2,2,0.908,0.309,7,1
69,1,1,2,0.655,0.494,7,1
69,2,2,3,0.939,0.211,7,1
69,1,2,4,0.898,0.174,7,1
69,2,1,2,0.665,0.226,7,1
69,1,2,4,0.548,0.19,7,1
69,1,2,4,0.578,0.198,7,1
69,1,1,1,2.576,0.188,7,1
69,1,1,3,0.76,0.269,7,1
69,2,1,3,0.605,0.168,7,1
69,1,2,3,0.566,0.747,7,1
69,2,1,1,1.753,0.186,7,1
69,1,1,3,0.871,0.323,7,1
69,2,2,2,0.803,0.27,7,1
69,1,2,3,1.002,0.223,7,1
69,2,2,4,1.05,0.229,7,1
69,2,2,4,0.786,0.282,7,1
69,1,1,3,0.63,0.376,7,1
69,2,1,1,1.909,0.196,7,1
69,2,2,2,0.888,0.176,7,1
69,1,2,3,0.655,0.233,7,1
69,2,1,1,1.114,0.199,7,1
69,2,2,3,0.668,0.525,7,1
69,1,1,3,1.089,0.337,7,1
69,1,2,1,1.625,0.2,7,1
69,2,1,2,1.197,0.221,7,1
69,2,1,2,0.632,0.172,7,1
69,2,2,2,0.859,0.178,7,1
69,1,1,1,2.619,0.169,7,1
69,1,2,2,1.078,0.192,7,1
69,2,2,3,0.701,0.211,7,1
69,2,1,2,0.709,0.223,7,1
69,2,2,2,0.57,0.186,7,1
69,2,2,3,0.505,0.458,7,1
69,2,2,2,1.066,0.201,7,1
69,2,2,3,0.666,0.455,7,1
69,2,2,3,0.507,0.178,7,1
69,2,2,4,0.397,0.299,7,1
69,2,2,4,0.436,0.226,7,1
69,1,2,2,1.119,0.183,7,1
69,1,2,1,1.31,0.187,7,1
69,2,1,3,0.68,0.903,7,1
69,2,1,1,1.275,0.742,7,1
69,2,2,3,0.542,0.232,7,1
69,1,2,1,1.977,0.165,7,1
69,1,1,4,0.946,0.465,7,1
69,2,1,4,1.018,0.658,7,1
69,1,1,1,1.868,0.232,7,1
69,1,1,4,0.493,0.284,7,1
69,1,2,2,0.871,0.199,7,1
69,2,2,4,0.511,0.211,7,1
69,2,2,4,0.721,0.202,7,1
69,1,2,4,0.507,0.209,7,1
69,2,2,3,0.86,0.282,7,1
69,2,2,4,0.473,0.239,7,1
69,2,1,4,0.521,0.251,7,1
69,2,2,3,0.61,0.232,7,1
69,2,1,2,0.711,0.217,7,1
69,2,2,1,1.662,0.174,7,1
69,2,2,2,1.077,0.192,7,1
69,1,1,4,0.397,0.471,7,1
69,1,2,1,1.068,0.3,7,1
69,2,1,1,1.214,0.186,7,1
69,2,2,1,1.533,0.162,7,1
69,1,1,2,0.746,0.211,7,1
69,1,1,3,0.587,0.671,7,1
69,1,1,4,0.408,0.304,7,1
69,1,1,3,0.686,0.297,7,1
69,2,2,1,1.426,0.171,7,1
69,2,1,1,1.758,0.202,7,1
69,1,1,4,0.37,0.227,7,1
69,1,1,4,0.441,0.212,7,1
69,2,1,2,1.451,0.218,7,1
69,1,2,3,0.606,0.221,7,1
69,1,1,3,0.602,0.34,7,1
69,2,2,2,0.717,0.232,7,1
69,1,2,2,0.668,0.176,7,1
69,2,2,2,0.764,0.186,7,1
69,1,2,2,1.33,0.189,7,1
69,1,1,1,1.113,0.287,7,1
69,1,1,3,0.445,0.241,7,1
69,2,1,3,0.68,0.208,7,1
69,2,1,1,0.685,0.254,7,1
69,1,1,3,0.378,0.399,7,1
69,1,1,3,0.717,0.218,7,1
69,2,2,2,0.867,0.214,7,1
69,2,2,2,0.743,0.17,7,1
69,2,2,2,0.867,0.164,7,1
69,2,2,1,1.071,0.177,7,1
69,2,1,1,0.974,0.196,7,1
69,1,1,1,0.622,0.212,7,1
69,1,1,4,0.309,0.273,7,1
69,2,2,2,0.858,0.189,7,1
69,1,2,1,1.297,0.178,7,1
69,1,1,3,1.208,0.541,7,1
69,1,2,2,0.762,0.239,7,1
69,2,2,2,0.72,0.168,7,1
69,1,1,4,0.387,0.221,7,1
69,2,2,1,2.492,0.186,7,1
69,1,2,2,0.803,0.217,7,1
69,1,1,2,0.545,0.566,7,1
69,1,1,2,0.871,0.18,7,1
69,1,1,3,0.558,0.306,7,1
69,1,1,2,0.638,0.3,7,1
69,2,2,1,1.429,0.274,7,1
69,2,1,1,2.389,0.207,7,1
69,2,2,1,1.601,0.19,7,1
69,2,2,3,0.771,0.175,7,1
69,2,2,3,0.728,0.153,7,1
69,2,1,2,0.656,0.224,7,1
69,1,1,1,1.805,0.417,7,1
69,1,1,1,0.876,0.208,7,1
69,1,2,1,1.631,0.187,7,1
69,2,2,3,0.747,0.211,7,1
69,1,2,3,1.469,0.189,7,1
69,2,2,4,0.56,0.285,7,1
69,1,2,4,0.457,0.222,7,1
69,1,1,2,0.704,0.211,7,1
69,2,2,1,0.875,0.168,7,1
69,2,1,2,0.977,0.167,7,1
69,1,2,1,1.369,0.19,7,1
69,1,2,2,0.818,0.186,7,1
69,2,2,3,0.532,0.219,7,1
69,1,2,3,0.501,0.186,7,1
69,1,1,3,0.51,0.431,7,1
69,2,2,1,1.138,0.186,7,1
69,1,2,1,0.579,0.18,7,1
69,1,2,3,0.449,0.189,7,1
69,2,2,3,0.656,0.211,7,1
69,1,2,1,1.46,0.19,7,1
69,1,2,2,0.781,0.188,7,1
69,1,2,3,0.408,0.232,7,1
69,1,1,2,0.772,0.193,7,1
69,1,1,1,1.013,0.196,7,1
69,1,2,3,0.642,0.211,7,1
69,1,2,3,0.525,0.161,7,1
69,2,1,2,0.647,0.193,7,1
69,1,1,3,0.517,0.273,7,1
69,1,1,4,0.534,0.242,7,1
69,1,2,2,0.646,0.275,7,1
69,2,1,4,0.408,0.214,7,1
69,2,2,1,1.222,0.308,7,1
69,2,2,1,0.875,0.165,7,1
69,2,2,4,0.774,0.253,7,1
70,2,2,2,1.358,0.602,1,1
70,2,1,3,0.792,0.851,1,1
70,2,2,3,0.525,0.912,1,1
70,2,1,2,1.361,0.83,1,1
70,1,1,3,1.919,0.802,1,1
70,2,2,3,0.72,0.724,1,1
70,2,2,2,1.532,0.966,1,1
70,1,1,3,0.891,0.761,1,1
70,1,1,3,1.048,0.818,1,1
70,2,2,3,0.455,0.575,1,1
70,2,2,1,1.705,0.85,1,1
70,2,2,3,0.777,0.974,1,1
70,1,1,4,0.5,0.79,1,1
70,1,1,3,1.589,0.876,1,1
70,2,1,2,1.193,0.986,1,1
70,2,1,2,1.098,0.719,1,1
70,2,2,3,0.389,0.592,1,1
70,2,2,4,0.457,0.841,1,1
70,2,2,2,2.76,1.748,1,1
70,2,2,2,0.812,0.677,1,1
70,2,2,3,0.972,0.42,1,1
70,1,1,3,1.078,0.789,1,1
70,1,1,3,0.802,0.806,1,1
70,2,2,1,1.707,0.608,1,1
70,2,2,2,1.278,1.012,1,1
70,1,1,3,0.94,0.737,1,1
70,1,1,3,0.443,0.901,1,1
70,2,1,3,0.994,0.634,1,1
70,2,1,2,0.685,0.809,1,1
70,2,2,3,0.488,0.771,1,1
70,1,1,1,0.729,0.976,1,1
70,2,1,2,1.317,0.981,1,1
70,1,1,3,0.806,0.884,1,1
70,2,2,3,0.681,0.633,1,1
70,1,1,3,0.591,0.624,1,1
70,1,1,3,0.963,0.712,1,1
70,1,1,3,0.598,0.692,1,1
70,2,2,4,0.82,0.782,1,1
70,1,1,4,0.582,0.708,1,1
70,2,2,3,1.901,0.634,1,1
70,2,2,4,0.82,0.635,1,1
70,1,1,4,0.755,0.752,1,1
70,1,1,4,0.349,0.596,1,1
70,2,1,4,1.616,0.75,1,1
70,1,1,3,3.02,0.94,1,1
70,2,1,3,1.677,1.384,1,1
70,2,2,4,0.405,0.793,1,1
70,2,1,2,1.059,0.806,1,1
70,2,2,2,1.467,1.002,1,1
70,2,1,3,1.464,0.829,1,1
70,2,2,3,1.565,0.528,1,1
70,2,2,3,0.771,0.474,1,1
70,2,2,4,0.725,0.819,1,1
70,2,2,4,0.445,0.689,1,1
70,1,1,3,0.931,0.669,1,1
70,2,2,4,0.641,0.724,1,1
70,1,1,2,1.129,1.079,1,1
70,1,1,3,0.569,0.621,1,1
70,2,2,3,1.402,0.579,1,1
70,2,2,3,0.425,1.804,1,1
70,2,2,3,0.401,0.566,1,1
70,2,2,3,0.53,0.655,1,1
70,1,1,3,0.585,0.541,1,1
70,2,2,2,0.697,0.99,1,1
70,1,2,2,1.281,0.735,1,1
70,1,1,3,0.831,0.696,1,1
70,2,2,4,0.658,1.308,1,1
70,1,1,2,1.041,0.826,1,1
70,2,2,3,0.509,0.639,1,1
70,1,1,3,0.674,0.573,1,1
70,1,1,2,1.117,0.431,1,1
70,2,1,2,1.819,0.78,1,1
70,1,1,3,0.848,0.631,1,1
70,1,1,4,0.603,0.68,1,1
70,1,1,4,0.548,0.754,1,1
70,2,1,2,2.024,0.674,1,1
70,1,1,3,0.894,0.571,1,1
70,1,1,3,1.065,0.445,1,1
70,2,2,2,0.903,0.831,1,1
70,2,2,3,0.5,0.718,1,1
70,1,1,3,1.072,0.497,1,1
70,1,2,3,0.613,0.635,1,1
70,2,2,2,1.395,1.004,1,1
70,1,1,2,0.521,0.625,1,1
70,1,1,3,0.666,0.678,1,1
70,1,1,3,0.932,0.596,1,1
70,1,1,4,0.393,0.732,1,1
70,2,2,3,1.24,1.144,1,1
70,1,2,2,1.362,1.161,1,1
70,2,2,3,0.49,0.539,1,1
70,1,2,3,0.449,0.692,1,1
70,1,2,2,1.565,0.842,1,1
70,2,2,3,0.537,0.578,1,1
70,1,2,4,0.423,0.648,1,1
70,1,1,4,0.41,0.798,1,1
70,2,1,3,1.41,0.78,1,1
70,1,1,3,0.842,0.663,1,1
70,1,1,4,0.425,0.571,1,1
70,2,2,4,0.476,0.655,1,1
70,2,2,4,0.345,0.666,1,1
70,2,2,4,0.457,0.69,1,1
70,1,1,3,0.68,0.657,1,1
70,2,2,3,0.289,0.901,1,1
70,1,2,2,1.125,0.57,1,1
70,2,2,3,0.805,0.586,1,1
70,1,1,3,0.448,0.562,1,1
70,2,2,3,0.687,0.692,1,1
70,1,1,3,1.303,0.514,1,1
70,2,2,3,0.611,0.581,1,1
70,2,1,3,2.213,0.696,1,1
70,2,2,2,0.905,0.733,1,1
70,1,2,2,0.774,0.655,1,1
70,2,2,4,0.546,0.683,1,1
70,2,2,3,0.283,0.738,1,1
70,2,2,3,0.455,0.814,1,1
70,2,2,4,0.281,0.656,1,1
70,2,2,4,0.256,0.771,1,1
70,1,2,3,0.83,1.09,1,1
70,1,1,2,0.439,1.02,1,1
70,2,2,4,0.327,0.702,1,1
70,2,1,3,1.048,0.823,1,1
70,2,1,3,0.497,0.666,1,1
70,1,1,3,1.441,0.638,1,1
70,1,1,3,1.134,0.829,1,1
70,1,1,1,0.377,0.18,1,1
70,2,2,3,0.535,0.585,1,1
70,2,2,3,0.365,0.604,1,1
70,2,1,2,0.518,0.795,1,1
70,1,1,2,0.484,0.597,1,1
70,2,1,3,2.108,0.854,1,1
70,2,2,4,0.92,0.752,1,1
70,1,2,3,0.719,0.584,1,1
70,1,1,3,0.349,0.618,1,1
70,1,2,3,1.098,0.515,1,1
70,2,1,2,4.697,1.208,1,1
70,1,1,2,0.793,0.386,1,1
70,2,2,3,0.675,1.247,1,1
70,1,1,3,0.861,0.865,1,1
70,1,1,3,0.557,0.897,1,1
70,2,2,3,0.588,1.209,1,1
70,2,2,4,0.86,1.628,1,1
70,1,2,3,0.481,0.667,1,1
70,1,2,3,0.605,1.317,1,1
70,2,1,3,7.154,25.594,1,1
70,2,2,4,0.179,0.85,1,1
70,2,2,4,0.327,0.805,1,1
70,2,2,3,0.5,1.698,1,1
70,2,2,3,1.624,0.642,1,1
70,1,2,3,0.225,0.696,1,1
70,2,2,3,0.174,0.945,1,1
70,2,2,4,0.546,0.86,1,1
70,1,1,3,0.312,0.808,1,1
70,2,2,3,0.426,1.975,1,1
70,1,1,2,7.732,0.707,1,1
70,2,1,2,0.391,0.565,1,1
70,2,2,3,0.415,1.047,1,1
70,1,1,2,0.389,0.754,1,1
70,2,2,2,0.419,0.723,1,1
70,1,1,2,0.727,0.539,1,1
70,1,1,2,0.395,0.581,1,1
70,2,2,3,0.535,0.79,1,1
70,2,2,3,0.179,0.997,1,1
70,1,1,3,0.408,0.797,1,1
70,2,2,2,2.859,0.929,1,1
70,2,2,3,0.34,0.692,1,1
70,2,2,3,0.576,0.672,1,1
70,1,1,4,0.32,0.875,1,1
70,1,1,4,0.431,0.61,1,1
70,1,1,2,0.757,0.358,1,1
70,1,1,4,0.352,0.745,1,1
70,1,2,3,1.014,0.945,1,1
70,1,1,2,0.426,0.719,1,1
70,1,1,3,0.88,1.451,1,1
70,2,2,3,1.572,0.77,1,1
70,2,1,3,0.82,0.864,1,1
70,1,1,3,0.512,0.939,1,1
70,1,1,2,0.732,0.636,1,1
70,1,1,2,1.82,1.647,1,1
70,1,1,3,0.362,0.59,1,1
70,1,1,3,0.402,0.654,1,1
70,1,1,3,0.371,0.786,1,1
70,1,1,2,0.974,0.995,1,1
70,2,2,3,0.494,0.588,1,1
70,1,1,3,0.193,0.869,1,1
70,1,1,3,1.045,0.609,1,1
70,2,2,3,0.608,0.567,1,1
70,1,1,3,0.562,0.862,1,1
70,2,2,3,0.522,0.632,1,1
70,2,2,2,0.877,0.658,1,1
70,2,1,3,0.703,0.697,1,1
70,1,2,2,1.343,1.104,1,1
70,2,2,3,0.715,0.687,1,1
70,1,1,3,0.422,1.042,1,1
70,1,1,3,0.744,0.797,1,1
70,2,1,2,0.7,0.389,1,1
70,2,1,2,0.772,0.694,1,1
70,1,1,2,0.437,0.601,1,1
70,1,1,3,0.442,0.945,1,1
70,1,1,3,0.973,1.12,1,1
70,2,1,2,0.934,1.871,1,1
70,2,2,2,2.176,1.131,1,1
70,1,1,3,0.605,1.018,1,1
70,1,1,3,0.569,0.499,1,1
70,2,2,3,0.807,0.474,1,1
70,1,2,2,1.702,0.845,1,1
70,1,1,3,0.39,0.655,1,1
70,1,1,3,0.912,0.782,1,1
70,1,1,3,0.483,0.49,1,1
70,2,2,3,0.607,0.613,1,1
70,2,2,4,0.75,0.56,1,1
70,2,2,3,0.667,0.698,1,1
70,1,1,3,0.396,0.733,1,1
70,2,1,2,0.897,1.827,1,1
70,1,1,2,5.769,1.122,1,1
70,1,1,3,0.504,1.27,1,1
70,1,1,3,0.4,0.631,1,1
70,1,1,3,0.345,0.752,1,1
70,1,1,3,1.319,1.497,1,1
70,1,1,4,0.167,0.796,1,1
70,1,1,3,0.458,0.738,1,1
70,2,1,4,0.466,1.008,1,1
70,1,1,4,0.382,0.66,1,1
70,2,1,4,0.636,0.927,1,1
70,1,1,3,0.374,0.863,1,1
70,1,1,3,0.375,0.652,1,1
70,1,1,4,0.347,0.793,1,1
70,2,1,3,0.439,0.704,1,1
70,2,2,3,0.87,0.452,1,1
70,1,2,3,0.557,0.916,1,1
70,2,2,4,0.505,0.676,1,1
70,1,1,3,0.484,0.933,1,1
70,2,1,3,0.14,1.089,1,1
70,2,2,3,0.685,0.728,1,1
70,2,2,2,0.782,0.53,1,1
70,2,2,3,0.547,0.701,1,1
70,2,1,3,0.618,1.034,1,1
70,1,2,2,0.626,0.427,1,1
70,2,2,3,0.48,0.435,1,1
70,1,1,3,0.436,0.801,1,1
70,2,2,3,0.504,0.398,1,1
70,2,2,3,0.41,0.554,1,1
70,1,2,3,0.417,0.444,1,1
70,2,2,3,0.513,0.595,1,1
70,1,2,1,1.157,0.559,1,1
70,2,2,2,1.037,1.676,1,1
70,2,2,1,0.402,1.014,1,1
70,2,2,4,0.573,0.901,1,1
70,2,2,3,0.476,0.641,1,1
70,2,2,3,0.725,0.622,1,1
70,1,1,3,1.342,0.624,1,1
70,2,1,3,0.628,1.047,1,1
70,1,1,2,0.382,0.43,1,1
70,1,1,3,1.186,0.679,1,1
70,1,1,4,0.637,0.785,1,1
70,2,1,2,0.585,0.597,1,1
70,2,2,3,0.419,1.095,1,1
70,2,1,3,1.373,0.613,1,1
70,1,1,4,0.195,0.662,1,1
70,2,2,4,0.405,0.686,1,1
70,1,1,3,1.766,0.433,1,1
70,1,2,4,0.936,0.551,1,1
70,2,2,4,0.812,0.518,1,1
70,2,2,3,0.411,0.599,1,1
70,2,2,3,0.055,0.721,1,1
70,2,1,3,0.527,0.676,1,1
70,1,1,2,1.8,1.027,1,1
70,1,1,3,0.475,0.673,1,1
70,1,2,2,1.183,0.648,1,1
70,2,2,4,0.328,0.717,1,1
70,1,2,3,0.366,0.455,1,1
70,2,1,3,0.762,0.731,1,1
70,1,1,3,0.403,0.637,1,1
70,2,1,3,0.821,0.658,1,1
70,1,2,2,0.954,0.931,1,1
70,2,2,2,1.03,0.412,1,1
70,1,1,4,0.377,0.745,1,1
70,2,2,4,0.266,0.771,1,1
70,2,2,4,0.523,0.688,1,1
70,2,2,4,0.458,0.476,1,1
70,2,2,4,0.211,0.668,1,1
70,1,1,3,0.703,1.44,1,1
70,1,1,2,1.172,0.911,1,1
70,1,2,3,0.815,0.848,1,1
70,1,1,3,0.98,0.642,1,1
70,1,1,3,0.503,0.675,1,1
70,1,1,4,0.317,0.806,1,1
70,2,2,4,0.724,0.712,1,1
70,1,1,4,0.633,0.864,1,1
70,2,2,4,0.233,0.669,1,1
70,1,1,3,0.65,0.855,1,1
70,1,2,3,0.744,0.743,1,1
70,2,2,4,0.823,0.602,1,1
70,1,2,3,0.271,0.654,1,1
70,2,2,4,0.807,0.504,1,1
70,2,2,4,0.285,0.645,1,1
70,2,2,4,0.221,0.754,1,1
70,2,2,4,0.336,0.799,1,1
70,2,2,4,0.212,0.768,1,1
70,1,2,3,0.78,0.842,1,1
70,2,2,4,0.418,0.851,1,1
70,1,2,3,1.236,0.537,1,1
70,2,2,4,0.156,1.15,1,1
70,2,2,4,0.307,0.803,1,1
70,2,2,3,0.457,0.673,1,1
70,2,1,3,1.743,0.494,1,1
70,2,2,4,0.197,0.688,1,1
70,2,2,4,0.231,0.701,1,1
70,1,1,4,0.699,0.611,1,1
70,2,2,2,1.894,1.06,1,1
70,1,2,3,0.646,0.479,1,1
70,1,2,2,0.612,0.855,1,1
70,2,2,3,0.357,0.57,1,1
70,1,2,3,0.443,0.521,1,1
70,2,2,4,0.717,0.519,1,1
70,2,2,2,1.706,0.52,1,1
70,1,1,3,0.46,0.655,1,1
70,1,1,3,0.405,0.582,1,1
70,1,1,3,0.307,0.818,1,1
70,2,2,4,1.076,0.451,1,1
70,2,2,3,0.556,0.654,1,1
70,1,1,3,0.676,0.575,1,1
70,2,2,3,0.643,0.503,1,1
70,2,1,3,0.635,0.694,1,1
70,2,1,2,3.958,2.038,1,1
70,1,2,3,1.566,1.435,1,1
70,2,2,3,1.274,1.254,1,1
70,2,1,2,3.073,2.036,1,1
70,2,2,4,0.146,0.885,1,1
70,2,2,3,0.38,0.759,1,1
70,2,1,2,0.754,1.248,1,1
70,2,1,2,0.528,0.448,1,1
70,2,2,3,0.616,0.509,1,1
70,2,2,3,0.74,0.448,1,1
70,1,1,3,0.47,0.529,1,1
70,1,2,3,1.444,0.415,1,1
70,2,2,3,0.354,0.616,1,1
70,1,1,3,0.428,0.669,1,1
70,2,1,2,1.12,0.49,1,1
70,1,2,2,1.059,0.551,1,1
70,2,2,4,0.342,1.004,1,1
70,2,1,3,0.722,0.607,1,1
70,1,1,3,0.413,1.15,1,1
70,1,2,3,1.246,0.995,1,1
70,1,1,4,0.733,0.957,1,1
70,1,1,3,1.032,1.137,1,1
70,2,2,3,0.939,0.505,1,1
70,1,1,3,4.337,1.223,1,1
70,2,1,3,1.522,0.651,1,1
70,2,2,3,0.369,0.878,1,1
70,2,2,2,0.673,0.522,1,1
70,1,1,3,4.445,0.316,2,1
70,1,2,2,1.23,1.364,2,1
70,2,2,2,3.092,1.055,2,1
70,1,1,2,1.028,1.148,2,1
70,2,2,3,0.526,0.849,2,1
70,1,2,3,1.924,1.289,2,1
70,1,1,2,0.588,1.203,2,1
70,1,2,3,1.503,0.73,2,1
70,2,2,3,0.356,0.567,2,1
70,2,2,3,0.407,0.527,2,1
70,2,2,2,0.81,0.601,2,1
70,1,1,3,0.512,0.559,2,1
70,2,1,2,0.883,0.744,2,1
70,2,1,3,0.615,1.084,2,1
70,2,2,3,0.376,1.788,2,1
70,2,1,2,4.981,0.786,2,1
70,1,1,3,0.49,0.614,2,1
70,2,2,2,0.583,1.604,2,1
70,2,2,3,0.433,0.907,2,1
70,1,1,3,0.449,0.547,2,1
70,2,2,3,1.034,0.427,2,1
70,1,1,2,1.335,0.762,2,1
70,2,2,2,1.547,0.472,2,1
70,2,2,3,0.395,0.428,2,1
70,2,2,2,1.084,0.355,2,1
70,2,2,3,0.355,0.864,2,1
70,1,1,3,0.474,1.074,2,1
70,2,2,3,0.382,0.625,2,1
70,2,1,2,0.478,0.551,2,1
70,2,1,3,0.379,0.624,2,1
70,1,1,3,0.419,0.827,2,1
70,1,1,2,0.72,0.758,2,1
70,2,2,2,1.764,0.333,2,1
70,2,2,2,0.614,0.785,2,1
70,1,1,3,0.448,0.81,2,1
70,1,2,2,1.212,0.784,2,1
70,1,1,3,2.358,0.671,2,1
70,1,1,3,0.434,0.656,2,1
70,2,1,3,0.668,0.631,2,1
70,1,1,2,1.443,0.98,2,1
70,2,2,2,2.056,0.46,2,1
70,1,1,2,0.938,1.076,2,1
70,1,1,3,0.459,0.786,2,1
70,1,1,3,0.36,0.62,2,1
70,2,2,3,0.65,0.6,2,1
70,2,2,3,0.539,1.197,2,1
70,2,2,4,0.388,0.739,2,1
70,2,2,3,0.546,0.661,2,1
70,2,2,2,1.053,0.554,2,1
70,1,1,2,1.083,0.398,2,1
70,2,2,3,0.666,1.112,2,1
70,2,2,3,1.553,0.994,2,1
70,1,1,2,0.546,0.734,2,1
70,1,1,3,0.594,0.612,2,1
70,1,1,2,1.278,0.39,2,1
70,2,2,2,0.529,0.85,2,1
70,2,1,3,1.071,1.001,2,1
70,1,1,3,0.468,0.7,2,1
70,1,1,2,1.295,0.361,2,1
70,1,1,3,0.486,1.25,2,1
70,1,1,3,0.574,0.791,2,1
70,2,2,2,2.498,0.405,2,1
70,1,1,3,0.438,0.58,2,1
70,1,1,3,1.259,1.269,2,1
70,1,1,4,0.41,0.703,2,1
